source_page	download_url	creator	license	license_url	source_page_sha256	used_by
https://freesound.org/people/plasterbrain/sounds/242862	https://cdn.freesound.org/previews/242/242862_4284968-hq.mp3	plasterbrain	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	4e25f42107dba6fd6a7bfb4f49071c7e17c196e35ed28e903d5b3c9704f94f1b	conv5/bosnian_announcer
https://freesound.org/people/pulswelle/sounds/477556	https://cdn.freesound.org/previews/477/477556_2367966-hq.mp3	pulswelle	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	77e0848e7cfe12dad4a89f3d30e5377c160f78e1532ef71a6bc5ca5cf2f90706	conv5/french_rainstorm;conv9/french_rainstorm
https://freesound.org/people/rambler52/sounds/399039	https://cdn.freesound.org/previews/399/399039_2291385-hq.mp3	rambler52	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	20047c0d50983c8d79e0f13160733a6100e31a7461c5d93d160b5318325da018	conv10-list/conv10/big_band_warmup;conv10/big_band_warmup;conv9/big_band_warmup
https://freesound.org/people/richwise/sounds/361401	https://cdn.freesound.org/previews/361/361401_1481531-hq.mp3	richwise	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	10cca7614843dd9068b085ca7ca36d097cdc837bd531d5aff8a134d2c5603706	conv4/distant_thunder
https://freesound.org/people/richwise/sounds/440628	https://cdn.freesound.org/previews/440/440628_1481531-hq.mp3	richwise	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	14245d519ed03ffe131bb46a26ef4aa55bcac446facf98c3e847dd1c822b006b	conv10-list/conv10/ferry_alarm;conv10/ferry_alarm;conv9/ferry_alarm
https://freesound.org/people/richwise/sounds/466241	https://cdn.freesound.org/previews/466/466241_1481531-hq.mp3	richwise	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	661b3a13cb650381710e50be8393f423294eead35d18efd393e66efaef5c50e8	conv5/bitumen_roof_rain;conv9/bitumen_roof_rain
https://freesound.org/people/rodincoil/sounds/317470	https://cdn.freesound.org/previews/317/317470_4709749-hq.mp3	rodincoil	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	67ed71c20d9f993fc713b934872759ab5a5ff605fd5ee7e5ddb7ff7550b977c1	conv5/bolt_200_metres;conv9/bolt_200_metres
https://freesound.org/people/rucisko/sounds/462494	https://cdn.freesound.org/previews/462/462494_2978883-hq.mp3	rucisko	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	4d734b2d34ee71a05768e12203c9be1310c423bb32ed9d7ae2ed82c5315de2aa	conv5/madrid_puerta_sol
https://freesound.org/people/rucisko/sounds/462734	https://cdn.freesound.org/previews/462/462734_2978883-hq.mp3	rucisko	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0f2e0714bc1a9b02529a532d3b68e43ed9334ad4bb7caa6e2ec4349254dc3caf	conv5/cairo_ramadan_night
https://freesound.org/people/ruthdt98/sounds/408307	https://cdn.freesound.org/previews/408/408307_7118579-hq.mp3	ruthdt98	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	113c5ee4bb83495e5d513ac5ec0747bff8b69539ed31693db5dc01c990aac985	conv6/laundromat_ambience
https://freesound.org/people/sbvitug/sounds/634225	https://cdn.freesound.org/previews/634/634225_13988658-hq.mp3	sbvitug	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	08c1efeae4cffd5db4b6c4dd51b7818762d79055f71bc8ebd2411ea127c3f8a5	conv10-list/conv10/scuba_bubbles;conv10/scuba_bubbles;conv9/scuba_bubbles
https://freesound.org/people/schafferdavid/sounds/190951	https://cdn.freesound.org/previews/190/190951_98337-hq.mp3	schafferdavid	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	70cceaf3b70f104a9ecfda7e437ce50c0960f8c67a783e3dc5b7d82a0b7f34e8	conv10-list/conv10/opera_rehearsal;conv10/opera_rehearsal
https://freesound.org/people/schafferdavid/sounds/212588	https://cdn.freesound.org/previews/212/212588_98337-hq.mp3	schafferdavid	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	8b9f0c17b1518893631a2d5d87020f09cd9c50683febd778562369acf28379e0	conv4/tourists_downtown
https://freesound.org/people/secretsurname/sounds/639283	https://cdn.freesound.org/previews/639/639283_10659986-hq.mp3	secretsurname	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0b747953d81dda6fcc0a925666facbe0c23da04309c39bba335e28fc7aa4c852	conv5/syracuse_dome
https://freesound.org/people/senorstudy/sounds/172649	https://cdn.freesound.org/previews/172/172649_2262806-hq.mp3	senorstudy	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	705c74284b433c715dc64c9758fa99112c5123065722b72f19d465ac819e59cc	conv10-list/conv10/helicopter_takeoff;conv10/helicopter_takeoff;conv9/helicopter_takeoff
https://freesound.org/people/shelbyshark/sounds/501172	https://cdn.freesound.org/previews/501/501172_8644110-hq.mp3	shelbyshark	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	1e60f429be99ac25a080c0cedf37e3b3606ecc197635275c8fad1fa549d27233	conv10-list/conv8/metal_grinder_short;conv7/metal_grinder_short;conv8/metal_grinder_short
https://freesound.org/people/sonically_sound/sounds/625112	https://cdn.freesound.org/previews/625/625112_12946258-hq.mp3	sonically_sound	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	a0888505325f82c833996da81cd9c66c05a2d606090f9cb4db946c15d7577f39	conv6/high_school_canteen;conv9/high_school_canteen
https://freesound.org/people/soundguy103/sounds/642771	https://cdn.freesound.org/previews/642/642771_14153089-hq.mp3	soundguy103	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f7afe59b348018f2d1ab8f0b3fe6c2590c315f117da2fa77583d9cdfacc2ac59	conv9/handpan_pulse
https://freesound.org/people/steeltowngaming/sounds/537761	https://cdn.freesound.org/previews/537/537761_11976230-hq.mp3	steeltowngaming	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	8881e884d9ec1e2955b4defe011924c36b78c1930f6174f68ed127c594e5d45c	conv6/school_cafeteria
https://freesound.org/people/syntheffects/sounds/566523	https://cdn.freesound.org/previews/566/566523_12265588-hq.mp3	syntheffects	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	700fa86996998110e1b233295b1ac54bd0d78c11465f4be8b3389b6f2358b980	conv5/nostalgic_synth
https://freesound.org/people/szegvari/sounds/555205	https://cdn.freesound.org/previews/555/555205_2282212-hq.mp3	szegvari	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7b4b31536ec319ddaa19b77f3cc23ad582f6c00ff77e832ae3dcd495d8f3db13	conv4/peaceful_fantasy
https://freesound.org/people/szegvari/sounds/580455	https://cdn.freesound.org/previews/580/580455_2282212-hq.mp3	szegvari	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	d88fb9ba6c2417b36fd073c3514aabc9783d8b2572f1d4df0ebb46dc7672da8c	conv5/factory_atmo
https://freesound.org/people/szegvari/sounds/580633	https://cdn.freesound.org/previews/580/580633_2282212-hq.mp3	szegvari	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	606091eeafaa21ae56aea0e8f74b4f2313a93d2499eba8b42fcec9142b65387e	conv5/steampunk_factory
https://freesound.org/people/szegvari/sounds/608731	https://cdn.freesound.org/previews/608/608731_2282212-hq.mp3	szegvari	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f94a5fdce5870d4f045ad35ecca0497a3a29ce70608a4dc27406a45d0b472d97	conv4/night_relax
https://freesound.org/people/szegvari/sounds/612645	https://cdn.freesound.org/previews/612/612645_2282212-hq.mp3	szegvari	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	fc20c775f9fdbfdf61e38742f71ca310074917861538279152ba9f5d2749e642	conv4/long_ride_back
https://freesound.org/people/tamark27/sounds/537082	https://cdn.freesound.org/previews/537/537082_10613827-hq.mp3	tamark27	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	0c4927cff7ce319daa301863666ec09449edbb83f6d814c848e7c10be406eb99	conv1/children_park;conv2/children_park;conv3/children_park
https://freesound.org/people/thefilmbakery/sounds/137721	https://cdn.freesound.org/previews/137/137721_977564-hq.mp3	thefilmbakery	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	949a1f8fbd17766c61af16806b8c9db1ca48c8ebdffc6b681a42774f3501d135	conv10-list/conv8/cruise_boat_short;conv7/cruise_boat_short;conv8/cruise_boat_short
https://freesound.org/people/thefilmbakery/sounds/137836	https://cdn.freesound.org/previews/137/137836_977564-hq.mp3	thefilmbakery	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	fdd18eaffe9bc32d0c69217f38b58c8541adfee483ad4d441845ee98e1e2d388	conv10-list/conv10/finnish_blacksmith;conv10/finnish_blacksmith;conv9/finnish_blacksmith
https://freesound.org/people/timmyg62/sounds/328623	https://cdn.freesound.org/previews/328/328623_5649321-hq.mp3	timmyg62	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	1a269ebddbd7eb6c5ca0d6c110768a5403e20a013da4ba4d6d602cd6428fc7c2	conv5/college_football
https://freesound.org/people/toban/sounds/613572	https://cdn.freesound.org/previews/613/613572_3016740-hq.mp3	toban	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	57f46597500f769cfe03d999c9e0aa0e2cefd900371e8cae12a400e96dac55fd	conv6/shoreline_ice;conv9/shoreline_ice
https://freesound.org/people/trezz77/sounds/546934	https://cdn.freesound.org/previews/546/546934_5637404-hq.mp3	trezz77	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2f20874e68f94c1f234e65cc4153b03aa969cbd7be10616df6f049ec079e1cc6	conv10-list/conv8/beehive_long;conv7/beehive_long;conv8/beehive_long
https://freesound.org/people/trubalesk/sounds/651234	https://cdn.freesound.org/previews/651/651234_14238989-hq.mp3	trubalesk	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	7d230e310579e56b31da68ba515c815016415436b34142a6601dc32d1e81b297	conv6/ocean_breakwater
https://freesound.org/people/tubbers/sounds/211870	https://cdn.freesound.org/previews/211/211870_2454147-hq.mp3	tubbers	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2519c40652f52b495cc6321a27160af639cbfe8cee3d72c82ca52c6dfc971ba0	conv1/airplane_vortex;conv2/airplane_vortex;conv3/airplane_vortex
https://freesound.org/people/tyballer92/sounds/449812	https://cdn.freesound.org/previews/449/449812_1696610-hq.mp3	tyballer92	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	aafc5141d0db9eee3ba4b01e33dcc2491d11e24f3929b13649e138a2316ade1a	conv4/peaceful_ambiance
https://freesound.org/people/unfa/sounds/209315	https://cdn.freesound.org/previews/209/209315_1038806-hq.mp3	unfa	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	35be2db1ebb90a2576221895181adfebc5c27988fb08cd233dc233d5ae9f0f8d	conv4/solar_fi
https://freesound.org/people/unfa/sounds/211146	https://cdn.freesound.org/previews/211/211146_1038806-hq.mp3	unfa	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	a789466faf6691b2c9999b7be3c8f5a2c6d258d6f382b038b218ebea520e1b26	conv1/nasa_walkout;conv2/nasa_walkout;conv3/nasa_walkout
https://freesound.org/people/unfa/sounds/213242	https://cdn.freesound.org/previews/213/213242_1038806-hq.mp3	unfa	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	cd3da24be14d77e66486803f1bd4415a8c0b43a35d35631ddc9b17a2768ac849	conv5/january_instrumental
https://freesound.org/people/uniuniversal/sounds/620007	https://cdn.freesound.org/previews/620/620007_13601611-hq.mp3	uniuniversal	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	b695456d9ab2d6ea005b4ac227469c7e26ae24fb29ff13ebe60bddf164184644	conv6/wood_firestove;conv9/wood_firestove
https://freesound.org/people/vhio/sounds/790541	https://cdn.freesound.org/previews/790/790541_15774433-hq.mp3	vhio	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	c4ba3838bcc122b194f6dd64eccbe5815d484c45f3b4867f2c1afcd061793e69	conv10-list/conv8/water_under_ice_long;conv7/water_under_ice_long;conv8/water_under_ice_long
https://freesound.org/people/wesleywestmusic/sounds/680664	https://cdn.freesound.org/previews/680/680664_14164674-hq.mp3	wesleywestmusic	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	9fd1b43b3ee195d81704f0e062c9d3c5be8ced513902044249d58cafe5058adf	conv6/airport_terminal
https://freesound.org/people/whereareyousimon/sounds/534489	https://cdn.freesound.org/previews/534/534489_510689-hq.mp3	whereareyousimon	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	f52454ee37e0376b51f154aaad65b2e09ece06c24ba89cbd7abba4c3e6e19dd7	conv10-list/conv8/super_arcade_long;conv7/super_arcade_long;conv8/super_arcade_long
https://freesound.org/people/wjoojoo/sounds/248121	https://cdn.freesound.org/previews/248/248121_93137-hq.mp3	wjoojoo	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	49ac233a44e1f0b9c089a4da5c9f2e0818b8fcc2dc3ac678763fad03592b1b04	conv4/lightning_field
https://freesound.org/people/wwstudioswastaken/sounds/613591	https://cdn.freesound.org/previews/613/613591_13582756-hq.mp3	wwstudioswastaken	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	2956b651e7271828d622528c85f0a6b9c94e6ceccc8f5f2dfc71278e38f271a3	conv10-list/conv8/burning_fire_short;conv7/burning_fire_short;conv8/burning_fire_short
https://freesound.org/people/zmobie/sounds/257880	https://cdn.freesound.org/previews/257/257880_3262745-hq.mp3	zmobie	Creative Commons 0	https://creativecommons.org/publicdomain/zero/1.0/	75deca6beaf94c18b084b9971ad6df248efbeb4937750d33f1741ef3ca88706d	conv10-list/conv8/shortwave_noise_short;conv7/shortwave_noise_short;conv8/shortwave_noise_short
